Beylikduzu Brand City,,Greater City Mh Beylikdüzü Cad. No: 42-43 Beylikdüzü,,Istanbul Europe,,,Turkey,,41.010735,28.650155,,,0
Beylikduzu Migros,,Baris Mah.E5 Yanyol Sakarya Cad.No:110/Abeylikdüzü Migros Beylikdüzü,,Istanbul Europe,,,Turkey,,41.007585,28.658353,,,0
Beylikduzu Real,,Güzelyurt Mah.Tatilya Yanı E5 Highway Buyukcekmece,,Istanbul Europe,,,Turkey,,41.010934,28.658161,,,0
Beylikduzu Skyport,,Merkez Mah.Hurriyet Boulevard No: 1 Yakuplu / Büyükçekmece,,Istanbul Europe,,,Turkey,,41.007563,28.66026,,,0
Beylikduzu Tüyap,,Cumhuriyet Mah. G-50 Sokak No 4 Büyükçekmece,,Istanbul Europe,,,Turkey,,41.026014,28.619389,,,0
Bilkent-2,,Bilkent Boulevard. Against Real. Bilkent,,Ankara,,,Turkey,,39.883515,32.758308,,,0
Bodrum Bazaar,,Çarşı Mahallesi Hilmi Uran Square No: 13 Bodrum,,Muğla,,,Turkey,,37.033362,27.431937,,,0
Bodrum Oasıs,,Cyprus Şehitleri Cad. Oasis Shopping Center 87 Z No: 113 Gumbet - Bodrum,,Muğla,,,Turkey,,37.041386,27.411922,,,0
Divided,,İzzet Baysal Cad. No: 19 Becikoglu Shopping Center,,Divided,,,Turkey,,40.73053,31.602363,,,0
Bornova Küçükpark,,Kazim Dirik Mah.Ankara Cad.No:251 Bornova Küçükpark,,İzmir,,,Turkey,,38.458954,27.213059,,,0
Bostanci Paragon,,Eminali Pasa Street C Block No: 126 / A Bostanci Kadikoy,,Istanbul Asia,,,Turkey,,40.955744,29.099592,,,0
Umraniye,,Atatürk Mah.Alemdağ Cad.No:40/1 Ümraniye,,Istanbul Asia,,,Turkey,,41.024608,29.08686,,,0
Bursa Carrefour,,Carrefour AVM B 153 Nilufer,,Bursa,,,Turkey,,40.21083,28.995846,,,0
Bursa Fatih Sultan Mehmet,,Fethiye Mah.Fatih Sultan Mehmet Bulvarı No: 157 / 2_3 Nilüfer,,Bursa,,,Turkey,,40.228307,28.980328,,,0
Bursa Görükle,,Atatürk Cad.Nurettin Şenol Apt. 3 No: 69 Görükle Nilüfer,,Bursa,,,Turkey,,40.225567,28.847624,,,0
City Square,,Santral Garage District Cyprus Martyrs Street No: Y-10 City Square Shopping Center Osmangazi,,Bursa,,,Turkey,,40.195878,29.060255,,,0
Bursa Korupark,,Mudanya Road 9.km Korupark Shopping Center No: 201 Emek Osmangazi,,Bursa,,,Turkey,,40.252125,28.957771,,,0
Bursa Nilufer,,Ihsaniye Mah.İzmir Yolu No: 98 Nilüfer,,Bursa,,,Turkey,,40.212381,28.98842,,,0
Caddebostan Beach,,Erenköy Mah.Cemil Topuzlu Cad.Ciftehavuzlar Sok.Caddebostan Migros Yanı Kadıköy,,Istanbul Asia,,,Turkey,,40.964147,29.06454,,,0
Capacity,,Zeytinlik Mah.Fişekhane Caddesi No: 7 Capacity Avm,,Istanbul Europe,,,Turkey,,40.977548,28.870674,,,0
Capitol Avm,,Capitol Avm No: 13/14 Üsküdar,,Istanbul Asia,,,Turkey,,41.020787,29.039685,,,0
Carousel,,Carousel Shopping Center 2K1 Halit Ziya Uşaklıgil C.No: 1 Bakırköy,,Istanbul Europe,,,Turkey,,40.977908,28.872843,,,0
Kozyatağı Carrefour,,Carrefour Tic.Mer.A.Ş. Hal Building Yanı Eski Genoto Ars.81120 İçerenköy,,Istanbul Asia,,,Turkey,,40.978712,29.100966,,,0
Heaven,,Cennet Mh. Hürriyet Cad.No:60 Small Drawer,,Istanbul Europe,,,Turkey,,40.990284,28.780056,,,0
Cevahir,,Buyukdere Caddesi Cevahir Shopping Mall,,Istanbul Europe,,,Turkey,,41.064081,28.992436,,,0
Çadırlıköşk,,Şemsettin Günaltay Cad. No: 129 Erenköy,,Istanbul Asia,,,Turkey,,40.970953,29.083472,,,0
Canakkale,,Kipa Shopping Center Barbaros Mah.Atatürk Cad.No: 245,,Canakkale,,,Turkey,,40.113696,26.408712,,,0
Çayyolu Tansaş,,Prof.Dr.Ahmet Taner Kışlalı Mah.8.Cad No: 179/4 Tansaş Yanı Ümit Village / Çayyolu,,Ankara,,,Turkey,,39.881917,32.685471,,,0
çekmeköy,,Mimar Sinan Mah.Mimar Sinan Cad.No: 218 / B Çekmeköy,,Istanbul Asia,,,Turkey,,41.032896,29.174402,,,0
Cerkezkoy Kipa,,"Mustafa Kemal Mahallesi, Kadife Street No: 1 Kipa Avm No: 7-8-9 Çerkezköy",,Tekirdag,,,Turkey,,41.296263,28.00004,,,0
Çeşme Marina,,"Musalla Mh 1016 Sok, No:2 Dk 1/1 Marina /Cesme",,İzmir,,,Turkey,,38.32194,26.302991,,,0
Çırpıcı,,New London Asfaltı.Çırpıcı Place Shell Ben.İst. Merter,,Istanbul Europe,,,Turkey,,41.008199,28.896671,,,0
Corlu Advantage,,"Avantaj Outlets Çorlu, Cerkezkoy Road, Yulafliköyü Mevkii",,Tekirdag,,,Turkey,,41.203583,27.8417,,,0
Corlu Kipa,,Muhittin Mah.Omurtak Street Istanbul Part No: 136 Corlu / Kipa,,Tekirdag,,,Turkey,,41.150912,27.832148,,,0
Inner,,Dalaman Airport International Terminal Departure Floor Dalaman,,Muğla,,,Turkey,,36.717431,28.78687,,,0
Deepo Avm,,Sinan Mah.Away Against No: 371 Altınova,,Antalya,,,Turkey,,36.92006,30.786191,,,0
Denizli Forum,,Doğan Demircioğlu Cad.Forum Avm Democracy Square No: 10 Çamlık,,Denizli,,,Turkey,,37.753805,29.089243,,,0
Denizli Sumerpark,,Sümer Mahallesi Old Cal Cad. No: 1 Sümerpark Shopping Center Ground Floor No: 132 - 164,,Denizli,,,Turkey,,37.789918,29.090141,,,0
deeply,,Deniz Mah.Ergenekon Cad.No:2 Derince Kipa Avm Kocaeli,,Kocaeli,,,Turkey,,40.758456,29.849829,,,0
Didim,,Efeler Mahallesi Atatürk Bulvarı No: 77C / B Didim,,Intellectual,,,Turkey,,37.365025,27.270785,,,0
Diyarbakir,,Behind Diyarbakir Municipality Migros İnside,,Diyarbakir,,,Turkey,,37.920671,40.23314,,,0
Diyarbakir 2,,Urfa Yolu 1.Km Emek Cad.Kavşağı Mega Center Shopping Center Floor: 2 No: 4,,Diyarbakir,,,Turkey,,37.931463,40.190885,,,0
Doğuş Power Center,,Ahi Evren Cad.Cömlekli Sok.Atatürk Oto Sanayi Sitesi Service Road No: 1/25 Maslak,,Istanbul Europe,,,Turkey,,41.114789,29.021031,,,0
Edirne Kipa,,Station Mah.Talatpaşa Cad.No:23 Kat 2 Kipa Avm,,Edirne,,,Turkey,,41.655413,26.586601,,,0
Elazığ Merkez,,Culture District Ataturk Caddesi A Blok No: 18 Ground Floor,,Elazig,,,Turkey,,38.675227,39.210184,,,0
Eregli,,Ereğli A.V.M. Burger King Eregli A.V.M. Erdemir Cad.No:160 Ereğli,,Zonguldak,,,Turkey,,41.272293,31.436525,,,0
Esenler,,Nene Hatun Mah. Davutpaşa Cad. No: 52 Esenler,,Istanbul Europe,,,Turkey,,41.034718,28.88473,,,0
Flat,,İnönü Mah.Doğan Araslı Boulevard No: 90 Esenyurt,,Istanbul Europe,,,Turkey,,41.023724,28.686243,,,0
Eskisehir,,Hasan Polatkan Boulevard Başan Sokak Vişnelik Mevkii (Migros Yanı),,Eskisehir,,,Turkey,,39.765998,30.508931,,,0
Eskisehir Islands,,Porsuk Boulevard No: 13 Beyond Migros,,Eskisehir,,,Turkey,,39.777079,30.516179,,,0
Eskisehir Espark,,Eski Bağlar Mah.University Cad.No:21 26170 Espark,,Eskisehir,,,Turkey,,39.782868,30.5111,,,0
Eskisehir Winged Avm,,Winged Shopping Center İsmet İnönü Cad.No:57_23,,Eskisehir,,,Turkey,,39.779126,30.513703,,,0
Eskisehir Neo Avm,,Çamlıca Mah.Gülperi Sok No: 1/158 Neo Shopping Center,,Eskisehir,,,Turkey,,39.780714,30.478578,,,0
Eyüp Meydan,,"İslam Bey Neighborhood, Eyüp Boulevard No: 141 / A Eyüp",,Istanbul Europe,,,Turkey,,41.0466,28.932504,,,0
Eyüp Flat Office,,Otakçılar Cad.No:60 Flatofis Ground Floor N0: Z-003 Store No Eyüp,,Istanbul Europe,,,Turkey,,41.038278,28.932502,,,0
Fethiye,,Cumhuriyet Mah.Atatürk Cad.No:52/A Facing of Fethiye Beledeyise Fethiye,,Muğla,,,Turkey,,36.622079,29.110493,,,0
Flyin,,Flyinn Shopping Center Harman Sokak No: 57/48 Florya,,Istanbul Europe,,,Turkey,,40.973359,28.804255,,,0
Forum Bornova,,Forum Bornova Shopping Center Kazim Dirik Mah.372 Street D Block 26/109 Bornova,,İzmir,,,Turkey,,38.449869,27.210261,,,0
Fulya Real,,About Yeten Street No: 14 Real Mall Besiktas,,Istanbul Europe,,,Turkey,,41.054201,28.999715,,,0
Galleria,,"Galleria Shopping Mall.Sahilyolu, Ataköy 34710 No: C1B0338",,Istanbul Europe,,,Turkey,,40.974787,28.869548,,,0
Gaziantep,,"Yavuzeli Cad. M - 1 Shopping Mall on the Arabian Sea, Şehitkamil",,Gaziantep,,,Turkey,,37.105393,37.401569,,,0
Gaziantep Dora Plaza,,Karataş Mah.No:394.Cadde Dora Business Center No: 3 Gaziantep / Şahinbey,,Gaziantep,,,Turkey,,37.01865,37.33959,,,0
Gaziantep Drive,,Sarıgüllük Mah.Fevzi Çakmak Boulevard No: 29 Şehitkamil,,Gaziantep,,,Turkey,,37.067611,37.360728,,,0
Let's play p,,Sarıgüllük Mah.İshak Rafet İşitmen Cad.Sankopark Avm Şehitkamil,,Gaziantep,,,Turkey,,37.063103,37.360984,,,0
Eyup,,Bağlarbaşı Mah.Bağlarbaşı Caddesi No: 8 Gaziosmanpaşa,,Istanbul Europe,,,Turkey,,41.059765,28.913774,,,0
Gebze Center Avm,,Tatlikuyu Neighborhood Gebze Center Avm Gebze,,Kocaeli,,,Turkey,,40.795821,29.441736,,,0
Gebze Bazaar,,Hacı Halil Neighborhood Station Street No: 25 Gebze,,Kocaeli,,,Turkey,,40.79689,29.433584,,,0
Göztepe,,Çemenzar Mah.Fahrettin Kerim Gökay Cad.No:2 Göztepe,,Istanbul Asia,,,Turkey,,40.982009,29.067354,,,0
Gümbet,,Ayaz Cad.N0: 45 Bodrum / Muğla_Gümbet,,Muğla,,,Turkey,,37.032444,27.404342,,,0
Ring Migros,,Atakent Neighborhood 1.Sardunya Street No7 / A Atakent-Halkalı,,Istanbul Europe,,,Turkey,,41.056966,28.781517,,,0
Airport Pas. Front.,,Atatürk Airport New International Terminal Before Passport Hanging Floor Yeşilköy,,Istanbul Europe,,,Turkey,,40.976695,28.816990,,,0
Airport Pas.Son.,,Atatürk Airport New International Terminal Post Passport Yeşilköy,,Istanbul Europe,,,Turkey,,40.976939,28.819740,,,0
History,,Vatan Cad.No:2 Fatih Culture Avm (History) Fatih,,Istanbul Europe,,,Turkey,,41.014798,28.944827,,,0
İskenderun Primall,,Numune Mah. Eyup Sultan Street No: 1 Prime Mall 2nd Floor Number 9 İskenderun 2nd Floor Number 9,,Hatay,,,Turkey,,36.574967,36.161555,,,0
Isparta,,Kutlubey Mah.106 Cad.N0: 22 Governor's Office In Atatürk Park,,Isparta,,,Turkey,,37.764797,30.557842,,,0
Isparta İyaş Avm,,Bahçelievler Mahallesi 56. Cad İyaş Park Life Center No: 13,,Isparta,,,Turkey,,37.782106,30.544372,,,0
Ikitelli,,İkitelli Organize Sanayi Bölgesi Atatürk Boulevard No: 1 İkitelli,,Istanbul Europe,,,Turkey,,41.067633,28.810772,,,0
İncirli-Shell,,İncirli Cad. No:84 İncirli - Shell Bakırköy,,Istanbul Europe,,,Turkey,,40.990859,28.87087,,,0
inegöl,,Osmaniye Mah. Altay Cad No: 2 A Block 1079 İnegöl,,Bursa,,,Turkey,,40.084156,29.510051,,,0
Istanbul Forum Bayrampaşa,,Forum İstanbul Kocatepe Mah.Paşa Cad.No:Sf50 B.Paşa,,Istanbul Europe,,,Turkey,,41.045972,28.898962,,,0
İstinye Park AVM,,Pınar Mah .İstinye Bayırı Cad.İstinye Park A.V.M  No:255/1 İstinye,,Istanbul Europe,,,Turkey,,41.110412,29.032372,,,0
Steward Champion,,Istinye Mah. Çayır Sk. Champ. Inner Stance,,Istanbul Europe,,,Turkey,,41.117897,29.049633,,,0
Adnan Menderes PÖ (Seasonal Closed),,Adnan Menderes Airport International Terminal Before Passport,,İzmir,,,Turkey,,38.295191,27.147649,,,0
Adnan Menderes Domestic Line,,Adnan Menderes Airport New Domestic Terminal,,İzmir,,,Turkey,,38.295192,27.14775,,,0
Bostanlı,,Cengiz Topel Cad.No:20/A Karsiyaka Bostanlı,,İzmir,,,Turkey,,38.459041,27.093447,,,0
Buca,,Menderes Cad.No 61/1  Buca,,İzmir,,,Turkey,,38.389754,27.166998,,,0
Carrefour,,Carrefour - Sa Trade Center Yalı Mah. 6522 Sokak No: 3 - Fc4 Mavişehir,,İzmir,,,Turkey,,38.478356,27.07436,,,0
Çigli Koçtaş,,Caher Dudayev Petrol Ofisi Facility Koçtaş Avm No: 7/101 Çiğli / Koçtaş,,İzmir,,,Turkey,,38.477461,27.066541,,,0
Forbes,,Forbes Cad. 313 Sok.No:8/10 Buca,,İzmir,,,Turkey,,38.388532,27.161066,,,0
Gaziemir,,Atif Bey Mah 5 Sok No:50 /B Gaziemir,,İzmir,,,Turkey,,38.323791,27.132701,,,0
Girne,,Bahriye Üçok Mah. Girne Blv. No: 144 / A,,İzmir,,,Turkey,,38.463507,27.108682,,,0
Güzelyali,,Mustafa Kemal Sahil Bulvarı No: 793 / 8-15 -16 Üçkuyular Konak,,İzmir,,,Turkey,,38.399582,27.078531,,,0
Karsiyaka Bazaar,,Kemal Pasha Cd. 1717 Sk. No: 110 / A Karşıyaka,,İzmir,,,Turkey,,38.456708,27.117666,,,0
Ozkanlar,,Kazim Dirik Mah.232.Sok.No:13 Asil Ege2 Apt.İzmir / Bornova,,İzmir,,,Turkey,,38.460796,27.201602,,,0
Do not,,Ssk Blocks 9 / B Konak Square Mansion,,İzmir,,,Turkey,,38.416105,27.1281,,,0
İzmit Dolphin,,Sanayi Cad.Berk Sokak No: 1/62 Dolphin Shopping Center,,Kocaeli,,,Turkey,,40.764586,29.940533,,,0
Izmit Gölcük,,Maraşel Fevzi Çakmak Cad.No:20 Gölcük,,Kocaeli,,,Turkey,,40.721311,29.819954,,,0
Izmit Kocaeli,,Özbek Gıda San.ve Tic.Ltd.Şirketi.Ömerağa Mah.Cumhuriyet Cad.No:128/A,,Kocaeli,,,Turkey,,40.763537,29.92928,,,0
İzmit Ncity,,Ncity A.V.M.Oramiral Salim Dervişoğlu Street Fair,,Kocaeli,,,Turkey,,40.760741,29.934072,,,0
İzmit Real,,Körfez Mah. İzzet Uzunel Sokak No: 23 9C 41040,,Kocaeli,,,Turkey,,40.763187,29.948581,,,0
Kadıköy Altıyol,,Söğütözü Cad.No:86/A Altıyol / Kadıköy,,Istanbul Asia,,,Turkey,,40.990707,29.029733,,,0
Kadıköy Mühürdar,,Caferağa Mah.Mühürdar Cad.No:39,,Istanbul Asia,,,Turkey,,40.989252,29.023828,,,0
Kadir Has Center,,Kadirhas Shoppıng Center Bahçelievler Mah.Mehmetçik Sk.No:1 Bahçelievler,,Istanbul Europe,,,Turkey,,40.996023,28.86392,,,0
Kale A.V.M.,,Castle A.V.M. Güven Mah.Eski London Asfaltı Cad.No:89 B30 / 29_30 Güngören,,Istanbul Europe,,,Turkey,,41.015487,28.877758,,,0
Camilo,,Celaliye Kamiloba Cad. No: 632 Kamiloba Büyükçekmece,,Istanbul Europe,,,Turkey,,41.037923,28.436685,,,0
Canyon,,Buyukdere Cad.No: 185 Canyon Shopping Center Levent,,Istanbul Europe,,,Turkey,,41.078377,29.012304,,,0
Karabuk Onel,,Karabük Onel: Bayır Mah. Kemal Güneş Cad. No: 92 Onel Shopping Center Karabük (Dükkan No: 322-323-324-403-404),,Karabük,,,Turkey,,41.19613,32.615826,,,0
Eagle Beach,,Ankara Cad. No: 34 Eagle,,Istanbul Asia,,,Turkey,,40.888621,29.187128,,,0
Kayseri Silk Palace,,Sivas Boulevard No: 182/206 Melikgazi,,Kayseri,,,Turkey,,38.732268,35.525675,,,0
Kayseri Park,,Park Shopping Center Alpaslan Mah.Eşref Bitlis Boulevard K: 3 No: 130 / 131-132 Melikgazi,,Kayseri,,,Turkey,,38.726711,35.518092,,,0
Kc Göksupark,,Kc Göksupark Avm No: 8_9 Eryaman Etimesgut,,Ankara,,,Turkey,,39.987276,32.646688,,,0
Kemer,,Merkez Mah.Deniz Cad.No:41/C Vakıfbank Yanı Kemer,,Antalya,,,Turkey,,36.60083,30.56785,,,0
kemerburgaz,,Göktürk Village Istanbul Street Opposite Kemerburgaz,,Istanbul Europe,,,Turkey,,41.179299,28.884259,,,0
Kenan Evren Boulevard,,Kenan Evren Boulevard Kahyalar Apt. No: 34 Nobel Medical Center Cukurova,,Adana,,,Turkey,,37.036038,35.306989,,,0
Konak Pier,,Konak Pier Shopping Center Atatürk Cad.No:19 Konak,,İzmir,,,Turkey,,38.422,27.129932,,,0
Konya,,Ferit Paşa Mah.Kule Cad.No:8 Kule Site Shopping Center Floor: 2 No: 219/220 Selçuklu,,Konya,,,Turkey,,37.889277,32.493518,,,0
Konya Ereğli,,Konya Ereğli Park Site Avm. Sumer Mah. Rasim Erel Cad.Eczacı Sami Sok.No:3,,Konya,,,Turkey,,37.507493,34.049874,,,0
Konya Oval Bazaar,,"Bosnia Herzegovina Street, Osmanli Cad.Oval Carsi, No: 14/11. selcuklu",,Konya,,,Turkey,,38.009987,32.525944,,,0
Konya Real,,Konya Real Shopping Center Doç.Dr.Halil Product Cad.Yazır Mah.No: 30/23 Selçuklu,,Konya,,,Turkey,,37.950425,32.495487,,,0
Kozyata Kozzy,,"Bayar Street, Buket Street No: 20/1 Kozzy Avm Kozyatağı",,Istanbul Asia,,,Turkey,,40.969701,29.091745,,,0
Kurtkoy Atlantis,,Yenişehir Mah.Osmanlı Boulevard Atlantis Shopping Center No: 131/132 Atlantis Avm Pendik,,Istanbul Asia,,,Turkey,,40.928509,29.309741,,,0
Kuşadası Kipa,,Değirmendere Mah.Süleman Demirel Sok.No:223 Fc4 Kuşadası Kipa Avm,,Intellectual,,,Turkey,,37.811939,27.280354,,,0
Kütahya Hilton,,Hilton Oteli Alti Bazaar Shopping Center Ground Floor No: 12 Mithatpaşa Caddesi No: 1,,Kutahya,,,Turkey,,39.421124,29.986322,,,0
Levent Industry,,Industrial District Sultan Selim Street 5 / A Kağıthane,,Istanbul Europe,,,Turkey,,41.090532,29.004591,,,0
lüleburgaz,,Murat Hüdavendigar Cad.Terminal Opposite Kipa Shopping Center Lüleburgaz,,Kırklareli,,,Turkey,,41.402548,27.344505,,,0
Malatya Park,,İnönü Neighborhood Çamlıca (İnönü) Avenue No: 178,,Malatya,,,Turkey,,38.350069,38.296194,,,0
Maltepe Carrefour,,Cevizli Mah.Tugay Yolu No: 73 Carrefoursa A.V.M. 212-213 Nolu Independent Departments Maltepe,,Istanbul Asia,,,Turkey,,40.919628,29.163916,,,0
Maltepe Merkez Carrefour,,Maltepe Carrefour Shopping Center Feyzullah Mah.Bağdat Cad.No: 50 Maltepe,,Istanbul Asia,,,Turkey,,40.931781,29.127642,,,0
Manavgat,,Antalya Cad.Yaşif Hisar Mah.İş Bank Yanı Manavgat,,Antalya,,,Turkey,,36.786965,31.444271,,,0
Manisa,,Utku Mahallesi Çimentepe Street No: 23 / A And B,,Manisa,,,Turkey,,38.613285,27.430187,,,0
Marmaris Harbor,,Tepe Mah. Kordon Cad. 8/C Marmaris,,Muğla,,,Turkey,,36.851633,28.27326,,,0
Mavişehir,,Blue City Egs Shopping Center Karsiyaka,,İzmir,,,Turkey,,38.470556,27.074944,,,0
mecidiyeköy,,Buyukdere Cad. Beyazit Han. No: 86 Mecidiyeköy,,Istanbul Europe,,,Turkey,,41.066483,29.003011,,,0
Mecidiyeköy Lawyers,,Buyukdere Cad. Hukukçular Sitesi Yanı No: 24 / 1_2,,Istanbul Europe,,,Turkey,,41.064618,28.993088,,,0
Myrtle,,Ismet Inonu Bulv.No:138Adventure Apt. Six,,Myrtle,,,Turkey,,36.790829,34.62405,,,0
Mersin Carrefour,,İsmet İnönü Bulvarı Limonluk Mah.Mersin Carrefour Tic.Merkezi Store No: R,,Myrtle,,,Turkey,,36.800364,34.594725,,,0
Mersin Forum,,Güvenevler Mah.20.Cadde 120/133 Forum Avm S Blok No: 10 Pk 33140,,Myrtle,,,Turkey,,36.784325,34.589577,,,0
Mersin Kipa,,Akkent Mah.Mersin Kipa Avm İnçi 2nd Floor 2nd Nolu Store,,Myrtle,,,Turkey,,36.768128,34.553078,,,0
Mersin Marina,,Eğri Çam Mah. Adnan Menderes Boulevard No: 33 / F D Block No: 26 Yenişehir,,Myrtle,,,Turkey,,36.771321,34.568863,,,0
Mersin Pozcu,,Güvenevler Mah. Gmk Bulvarı No: 386 / A Doğanyıldız Business Center No: 40 Yenişehir Pozcu,,Myrtle,,,Turkey,,36.781273,34.588099,,,0
Merter,,Çırpıcı Yolu 34720 Merter,,Istanbul Europe,,,Turkey,,41.001184,28.889103,,,0
Constitutionalism,,Meşrutiyet Cad.No: 15/34 Kızılay,,Ankara,,,Turkey,,39.918106,32.857253,,,0
Metro city,,Metro city Shopping Center Buyukdere Cad. No: 171/226 1.Levent,,Istanbul Europe,,,Turkey,,41.076289,29.01399,,,0
Metroport Avm,,Bahçelievler Metro Station Above Metroport Avm Pk 34180 Bahçelievler,,Istanbul Europe,,,Turkey,,40.995428,28.862305,,,0
Mimaroba,,Mimar Sinan Mah.Mustafa Kemal Cad.Çarıklı Business Center No: 9 Büyükçekmece,,Istanbul Europe,,,Turkey,,41.007703,28.537853,,,0
Mkm,,Akat Mah.Uğur Mumcu Cad.No: 8 Store 7 Akatlar / Besiktas,,Istanbul Europe,,,Turkey,,41.09227,29.02761,,,0
Muğla Park,,New Garage Road Bademlik Mevkii Park,,Muğla,,,Turkey,,37.210037,28.358013,,,0
Nevşehir Forum,,Bahçelievler Mah.Mustafa Parkmaksiz Cad.No:56/Ff13,,Nevsehir,,,Turkey,,38.635963,34.709271,,,0
Nigde,,Selcuk Mah. Dr. Sami Yagiz Cad  Asiller Apt. Alti No : 73,,Nigde,,,Turkey,,37.963496,34.669417,,,0
Nisantasi,,Rumeli Caddesi No: 2/2 Nişantaşı / Şişli,,Istanbul Europe,,,Turkey,,41.052014,28.991164,,,0
Nişantaşı Citys,,Teşvikiye Street No: 162 Citys Shopping Center 4th Floor 417 Şişli,,Istanbul Europe,,,Turkey,,41.050924,28.992498,,,0
Olıvıum Center,,Muammer Aksoy Boulevard Olivium Shopping Center Zeytinburnu Stadium Opposite Zeytinburnu,,Istanbul Europe,,,Turkey,,40.995225,28.910367,,,0
Ortakoy,,Muallim Naci Caddesi No: 47 / A Beşiktaş,,Istanbul Europe,,,Turkey,,41.048799,29.027691,,,0
Life,,Old London Asphalt Longevity Bakirkoy,,Istanbul Europe,,,Turkey,,40.998569,28.873971,,,0
Palladium AVM,,Barbaros Neighborhood Folk Street No: 8 Palladium AVM B8 -191 Ataşehir,,Istanbul Asia,,,Turkey,,40.985238,29.099609,,,0
Park Bornova,,Ankara Cad.No:19 / 30 Park Bornova Shopping Center Bornova,,İzmir,,,Turkey,,38.456833,27.246858,,,0
Pelican Mall,,University Mah. Pelican Mall Avm. hunters,,Istanbul Europe,,,Turkey,,40.990757,28.714583,,,0
Pendik Neomarin,,Kaynarca Mah.Tersane Kavşağı No: 9 2Kat 02 Nolu Store Pendik Avm,,Istanbul Asia,,,Turkey,,40.863842,29.273995,,,0
Pendik Beach,,East Mah.Ankara Cad.No:128 Pendik,,Istanbul Asia,,,Turkey,,40.876948,29.235625,,,0
Pendik Viaport,,Yenişehir Mah.Dedepaşa Cad.No:2 Viaport Avm No: 2 Store No: 29 Kurtköy / Pendik,,Istanbul Asia,,,Turkey,,40.936642,29.326095,,,0
Pendoria,,Çamçeşme Mah.Tarsan Cad.Fabrika Sok.Pendorya Avm No:5/121 A Pendik,,Istanbul Asia,,,Turkey,,40.866031,29.275308,,,0
Perla Vısta,,Yavuz Sultan Selim Boulevard Perlavista Avm Beykent Beylikdüzü,,Istanbul Europe,,,Turkey,,41.016139,28.626861,,,0
Profile,,Cemal Sahir No: 26-28 Mecidiyeköy,,Istanbul Europe,,,Turkey,,41.070049,29.001713,,,0
Sabiha Gökçen Airport Pöö,,Sabiha Gökçen International Airport 34192 Pendik,,Istanbul Asia,,,Turkey,,40.907439,29.316488,,,0
Sabiha Gökçen Airport Ps,,Sabiha Gökçen International Airport 34192 Pendik,,Istanbul Asia,,,Turkey,,40.907439,29.316488,,,0
Salihli Kipa,,Kipa Avm Sehitler Mah.Park Cad.No:63 31 Nolu Store Salihli,,Manisa,,,Turkey,,38.483023,28.124882,,,0
Samsun Atakum,,Mimar Sinan Mah. Alparslan Boulevard 3M Migros Yanı Türkiş / Atakum,,mastiff,,,Turkey,,41.331092,36.270055,,,0
Sapphire,,Çelik Tepe Neighborhood Büyükdere Caddesi 34330 Istanbul Sapphire,,Istanbul Europe,,,Turkey,,41.084742,29.00661,,,0
Sariyer,,Yeni Mahalle No: 11 Sarıyer,,Istanbul Europe,,,Turkey,,41.168402,29.057122,,,0
Sefaköy,,Safra Village Safra Mevkii Telsizleryolu No: 6 Shell Gas Station Sefaköy,,Istanbul Europe,,,Turkey,,40.996574,28.796599,,,0
Selçuk Tem,,Tabaş Recreational Facilities Health Village Volks İzmir Aydın Highway 76.Km Torbalı,,İzmir,,,Turkey,,38.070256,27.411201,,,0
Silivri Kipa,,Yeni Mah.General Ali İhsan Türkkan Cad.No:30/34 Kipa Avm Silivri,,Istanbul Europe,,,Turkey,,41.076765,28.251587,,,0
Silivri-Maxi,,"E5 Highway, Karaali Mevkii, Maxi Shop city - Silivri",,Istanbul Europe,,,Turkey,,41.08158,28.20436,,,0
Sirkeci,,Ankara Cad. No.221 Sirkeci,,Istanbul Europe,,,Turkey,,41.01541,28.975804,,,0
Sivas,,Istasyon Cad. Sabri Bey Apt. Alti  No : 18/C,,Sivas,,,Turkey,,39.747881,37.013107,,,0
Söğütözü,,Dumlupınar Boulevard (Eski Eskisehir Road) 7.KM No: 100 Halk Bankası Önü Söğütözü,,Ankara,,,Turkey,,39.909424,32.794756,,,0
Star City,,Köyaltı Mevki Merkez Mahallesi Değirmenbahçe Caddesi Kavak Sokak No: 2 (2-22) Star City Avm Yenibosna,,Istanbul Europe,,,Turkey,,41.011071,28.815779,,,0
Sultanbeyli,,Mehmet Akif Mah. Fatih Street. No: 105 Sultanbeyli,,Istanbul Asia,,,Turkey,,40.967039,29.267584,,,0
Süreyyapaşa,,Turgut Özal Bulvarı No: 193/10 Sahilyolu Süreyyapaşa Facilities Maltepe,,Istanbul Asia,,,Turkey,,40.926496,29.123883,,,0
Şanlıurfa Mosaic,,Esentepe Mah.Osmangazi Cad.Mozzaik Avm Yenişehir,,Sanliurfa,,,Turkey,,37.181463,38.806777,,,0
Şirinevler Meydan,,Saadettin Tandan Square Meriç Street No: 4 Şirinevler / Bahçelievler,,Istanbul Europe,,,Turkey,,40.992403,28.845425,,,0
Foggy,,Abide-I Hürriyet Cad. No: 280 Shell Petrol Station Side Sisli,,Istanbul Europe,,,Turkey,,41.065868,28.987212,,,0
partition,,Clerk Mustafa Çelebi Mah. Istiklal Cad. No: 1 Taksim / İstanbul,,Istanbul Europe,,,Turkey,,41.036201,28.984503,,,0
